rating,title,text,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,positive_sentiment,negative_sentiment,neutral_sentiment
4.0,great deal for the price.,I would not have expected much from a case at this price but I just wanted a starter one until some really cool looking ones came out I love the color looks just as was shown a nice blue It holds the Kindle in well and has a leather notch to hold it in a hands free position br I also liked that this came with a car charger a couple USB cords and a stylus I especially like the stylus as I don t like fingerprints br I was able to get a couple of expensive covers to review for the Amazon Vine program Both were more costly than this one but I only liked one of them more than this one And neither of the others came with any extras br For the price you really can t beat this It looks like real leather holds the Kindle snug and comes with some extras,B009SJK400,B009SJK400,AECQQBG6YRYCOJL2NCB2H3V6LD6Q,1353463047000,5,True,0.0124,0.0756,0.912
5.0,Five Stars,Great,B00QT1CEM6,B00QT1CEM6,AHKC7DYJNFDNMGSGEC6NOQECKWLA,1432114903000,0,True,0.042,0.2015,0.7566
4.0,Four Stars,GOOD,B0061MCZZY,B0061MCZZY,AFGHSRPKELV6PJJ7EVNQJYQW6FTA,1417924354000,0,True,0.0724,0.2512,0.6763
5.0,xmas gift,gift for daughter for xmas,B07KY1XKRQ,B09T7BQQG2,AFKWQHERIQRITOYEPRS6UESXXMVQ,1576278257830,0,True,0.0159,0.4802,0.504
5.0,Great Sturdy Phone Case,Bought this phone case as I was in need of a new one The case is very simple and sturdy br One thing I look at when buying a case is the compatibility with my screen protector There were so many time when the case and protector didn t work together and would cause the protector to pull away from screen and leave the screen bare However this one goes around the phone keeping the protector on the screen br br So far I love the new case I know that it will help with keeping by phone from cracking or breaking if it does fall,B08DTHC3HT,B08DTLG7RT,AGTOTM2RJXPX6WAU73YUAGIVTNBQ,1663898379405,0,True,0.0133,0.2243,0.7624
5.0,7+ iphone wallet case,gift for my mom she loves it and the durability and texture is very nice,B0886672LB,B0BC8KPMZT,AHATQJL5S4SGZTFK3553MJVFLYWQ,1625196796132,0,True,0.0036,0.0146,0.9818
4.0,Love the kickstand,I bought it because of the simple look I own a white S and because it came with a kickstand The kickstand was great and worked well using a snapping mechanism but after about months the plastic stand snapped off so I just had a random hole in the middle of my case Aside from that it protected my phone from various drops so I can t complain about that,B0089I25YO,B0089I25YO,AE3YTBNZ5CPKG2SWU2GVPYHS6ZMA,1389994641000,0,True,0.0325,0.193,0.7744
5.0,It’s Tesla Quality,Quality is great and fits perfectly Feels good when holding,B07L9DSWSH,B07L9DSWSH,AF3JZPMLSPQ23KA6ORFXLZGIP66A,1549502892939,1,True,0.0042,0.0212,0.9746
5.0,Great case!,Great case for the price The raised bezel around the edge is the perfect size to protect the screen when the phone is dropped Easy to put on and remove The color of the phone looks great through the clear case You will not regret this purchase,B07T2NBLX9,B09PLX4LBY,AH5D6D5XF62UF7K2KEWXQ7IL7JIA,1612439419275,0,True,0.0051,0.0384,0.9565
5.0,Five Stars,fantastic product,B00RH5REMS,B00RH5REMS,AEC6ZDHIQE66RIAQESI3TNVO3EKQ,1443837620000,0,True,0.0081,0.0211,0.9708
5.0,Absolutely love the case,Absolutely love the case Not too bulky but protects the phone nicely Also love the colors on the case,B00N1AG08M,B00N1AG08M,AHHX2QZH4FNU73TH2QX7WZWJR4RQ,1419615430000,0,True,0.0033,0.011,0.9856
5.0,Soft leather yet sturdy,Leather is beautiful,B01DAC2UJS,B01DAC2UJS,AHFLOZB3WQWKO2DFHC4M7QY5OTGA,1570804464458,0,True,0.0084,0.032,0.9596
5.0,Hermoso y útil,Muy buena y súper lindo,B07KNK6Z4J,B07QNXZ1FC,AHHBVP2OUJC37UCAVI6OOEDU6NWA,1580564267909,0,True,0.0592,0.8446,0.0961
5.0,Hooray for a working product!,Just as described and very good The charger comes as a wall plug and can also be used as a data cable between your phone and computer I was having trouble with an off brand charger not fitting into the port on my phone anymore but this one fits just as it should,B00L2I0F4U,B01G4SQHZI,AE6TK2BY3OT4UKC72GXIM26ZWJUQ,1458106675000,0,True,0.0103,0.1034,0.8864
5.0,Not as Shown,Edit SCE contacted me and resolved all issues Thank you br br Excellent phone looks brand new,B00RKN0H44,B00RKN0H44,AHFNBPXLVGLROKOJ5LYBBMWRZQBA,1444255229000,1,True,0.0041,0.04,0.9559
5.0,"Durable, worth buying",Very durable Good gripping surface which is varied in depth and shape,B07DL1F8L8,B07DL1F8L8,AGFL75CTXBMVXV5PQJMPN3XE7BSQ,1554310120700,0,True,0.0124,0.085,0.9025
1.0,horrible product,Very cheap product Cracked as soon as I took it out of packaging so I will be returning and getting my money back,B08GKK549K,B08GKK549K,AHSHD2LKLIMCC3DBE5LK44HAQGFQ,1601475574869,0,True,0.8165,0.1597,0.0239
4.0,Satisfactory,This works well I just wish it had something to help it conform to the curve of the screen edge,B071CYB4TZ,B071CYB4TZ,AHFPYMCTVFNG322KZPTKWDNTNXFQ,1506183185566,0,True,0.0221,0.1878,0.7902
5.0,Fits perfectly,Fits perfect for the pixel a So cute for summer,B08F7D9BD3,B08F7D9BD3,AFHQQLCWGJ2YOVFWJJPAQL4QMUCQ,1648317990100,0,True,0.0029,0.0128,0.9843
5.0,Good quality,Great product,B089R88QZH,B089R88QZH,AGWLRZJDM3X33IRUNWCRMXVPLLGQ,1610683289745,0,True,0.0096,0.0408,0.9496
1.0,Logo is an eye sore!!!,Bought this cuz I liked the color but it arrived and that speck logo that looks barely visible in the photo is an big fat ugly eye sore in real life It s large and embossed into the plastic It ruins the entire case Return,B09CC1RY42,B0BLMF5DND,AHVUXWP3ADLMJAJ4L2HD4ST6H62Q,1633210529790,3,True,0.8534,0.1221,0.0245
1.0,Very bad!!!!!!!!!!,The case looks good and feel good BUT the flip cover DOSE NOT close It is for sure a defect in design Also the case make it very uncomfortable to use the phone br br I do not recomend this flip case,B00CALPJOY,B00CALPJOY,AFSTPZKHUGIGRYM3PT44VLDTVZYQ,1384005791000,0,True,0.886,0.0949,0.0191
5.0,Five Stars,good,B00C5SMPA8,B00C5SMPA8,AHUIKS67WVOSF2BIPQBUAIOECLCA,1411396491000,0,True,0.0711,0.2777,0.6512
3.0,Wanted to love,I wanted to loved this However I didn t For some reason the connection charge to my Apple Watch just didn t seem to always work My watch would actually start ticking so I know the connection wasn t there and I went back to my regular watch charger Everything else was great Really wish this would have worked out tho,B09P2M5645,B09P2M5645,AHZUP3ISQAEUT4OXJJQETKZDQRBQ,1652894117637,0,True,0.5866,0.2744,0.139
4.0,Not for big cellphones,I guess this model would work perfect for smaller lighter cellphones but it seems my Note is a bit too heavy and I feel like it may break or fall off the CD slot because it wobbles up and down,B071Z87DPJ,B071Z87DPJ,AE6J54KHZ2GYNP4UUGEKTVFMUAUQ,1559240610010,0,True,0.6146,0.3281,0.0574
5.0,Pretty,Beautiful color and easy to put on It s a hard cover but not cheapy material it s sturdy br Update br Seriously buy one by far best cover I ve bought I ve dropped my phone several times I m buying another cuz it s so great,B085L4JKYD,B085L4JKYD,AEXI4N5PNKRJZ6O2WALA2YMWNZMQ,1591394220575,2,True,0.0067,0.013,0.9803
5.0,VERY pretty!,This has to be my favorite case for the Octane It also comes in pink but I like the blue better It s got a slightly grippy matte finish to it These hard cases will sometimes break or pop off if you drop your phone but that s kind of the point THEY take the force of the fall instead of your phone They re cheap enough to just buy a new one and I always have an extra stash anyway br br Really pretty design Love it,B007KDK55A,B007KDK55A,AEDCPMDBWIEAKLJ772BQTFH77ALA,1367869580000,0,True,0.0146,0.0539,0.9315
5.0,Five Stars,Awesome I m hoping the m glue will stay on my phone,B00HY3HT5U,B00HY3HT1Y,AE5SBMAYLFYQLE4KUER5W6DLGPAA,1469752069000,0,True,0.0038,0.0257,0.9705
5.0,Very precise fit!,Fits like a glove and thin with no bulk,B07F8XSVL1,B07GQBS17D,AFECWNOMOAUWRKQI55VXVAEDTS3Q,1545243125295,0,True,0.0736,0.6401,0.2862
4.0,"Economical, Smart Purchase",I didn t want to be saddled with a yearly contract nor could I afford a new phone This is unlocked which gives me the opportunity to choose which provider best fits my current needs I am presently in North Carolina will eventually be spending time in Massachusetts and will also be in England for up to months I do travel quite a bit and this phone allows me many advantages,B07K4VCLLK,B08ZM81H1H,AHQEZWI6GWRH375DDSP2SZTZBD3Q,1602363863301,0,True,0.0521,0.4603,0.4876
5.0,Easy to apply and perfect for the Ionic,The instructions looked a little intimidating at first but this was really simple I successfully applied the screen protector on my first try and after a couple of weeks it is still looking good and protecting my nice new Fitbit,B07484DJRZ,B0C3XBNHXQ,AG76SN7QEKQBDZ2NYOBBHTTUBDEQ,1509817367376,1,True,0.0164,0.1163,0.8673
5.0,Like,Like,B08WZ9PYCY,B08WZF9RCZ,AFGR7KFWBU2FU2IOFAB2NE7VVMQA,1661959547580,0,True,0.0933,0.5124,0.3943
5.0,Love this case!,I ordered the Violet case and it matches the color of my phone perfectly It is durable and adds a little weight to the note Absolutely love this case,B07H3S7K24,B07H3S7K24,AFDTZHYUVD6OVRRDEDCTWSGCX5ZA,1550498654679,0,True,0.0033,0.0125,0.9842
5.0,I put this product through the ultimate test: I ...,I put this product through the ultimate test I handed it to my year old son So far he s had it about two months and hasn t managed to break his phone yet Considering his track record that s star performance in my book,B00TXRFD1W,B00V877V06,AFDVQNICWTHIC5243R4LNERJFH5Q,1515172466178,0,True,0.0265,0.3271,0.6464
2.0,Tight case that holds button and calls 911 all the time,I ve had this case for two months and I so wish I could return it Yes it s beautiful but the case is so tight that the button on the right likes to get pressed in and call which is scary,B079DHS4WW,B079DHS4WW,AGASBWJ6GVZ7HZTZDJDRFPAHGT7Q,1591362151803,0,True,0.5777,0.2252,0.197
1.0,Terrible,I was sent a replacement and it broke after months The adhesive no longer sticks the window arm broke and the holder again no longer stays closed I asked about a refund and I have not received a response or refund after a few weeks br br Update phone holder no longer stays locked and my phone falls out as soon as I let go of it really cheap quality br br Doesn t stick very well sadly,B06X9BG9ZS,B08J8DVRWP,AHWAXRYR7JXBOVI3SBQRBKWSMSRA,1644880153377,0,True,0.8762,0.1147,0.0091
5.0,Colorful,These are great fun,B07GFFZS55,B0C6D3PRRJ,AFMLHGU4IVSAG2KSAE6NNZQPT43A,1543349899135,0,True,0.0045,0.0162,0.9794
5.0,Fantastic Anker Multi-Device Charger,Reliability of Anker charging in a nice compact form Plugged in to a power strip next to my bed this has all the slots i need for my daily electronic carry Phone watch Anker Powercore and one slot for miscellaneous items usually my Playstation Vita I also have the port charging hub but like this one better because of the LED light on top letting me know that it s on br br A to seller for timely shipping and packaging,B00VH8G1SY,B01414HRWE,AFSWH4C2HDHW3ITNRE4VX4ZWT4HQ,1475014318000,0,True,0.0046,0.2204,0.7751
1.0,Not durable at all,Each protector broke within hours of applying it,B08LZ8NLQX,B08LZ8NLQX,AHQBMX3Z5D6VYEBZHUO2J7OAATXQ,1622400837534,0,True,0.5216,0.4286,0.0497
5.0,Cute case,It is a cute case and I ve gotten several complements for it The thing is that it the slot for the headphones is to small for my headphones I use but,B015NBV4L4,B013C6EL8U,AFE4OFO2WED5S6KHJ3WYHP4FESSQ,1481648712000,0,True,0.01,0.0589,0.9311
1.0,Don’t waste your money,The strap holder broke This isn t secure at all,B06XVGVMK7,B07PWL1JSS,AFGIIAYKBIPPCE3DSWX3XGAUQEUA,1579983357899,1,True,0.9015,0.0879,0.0105
5.0,Perfect fit.,Perfect fit,B07GYKS519,B07GYKS519,AFXQMBKHBPE6TNU433IWTCBXLFZA,1621861033705,0,True,0.0129,0.0663,0.9208
4.0,Nice looking.,Good looking case and I wish it was a little thicker although I did drop my phone and it was fine,B01F4ZNF5W,B01F4ZNF5W,AEVCWTBGYXFEXXTA5GPTALAVQYAQ,1508866539882,1,True,0.013,0.0727,0.9143
5.0,Excellent Items,I bought three sets and saved over from local retail stores They come from China ship fast and work excellent My brother has an iphone and bough several and saved more than I did Save money and buy from these folks They have most items,B004T0GHOU,B00GXY9KQ2,AGHWYYIDFNU6QHVTQNO4NBCUH3VA,1378760161000,0,True,0.0109,0.148,0.8412
2.0,Phone case,The stylet doesn t work well,B098JQSGWR,B098JQF3YP,AF5QZJP4CVJIKFRDVE6KHHKF5ZGA,1650425574982,0,True,0.9066,0.0854,0.008
5.0,Not all cables are created equal,Rarely do I have issues with cables when charging my Samsung Galaxy Note I do however have problems with many cables when it comes to synching files to and from the Note So when I test cables that is one of the critical tests to which I put it through This cable does both and that is the main reason why I awarded it five stars br br While the charging state displayed by LED color changes is a cool feature the critical feature for me is reliability I have not had this review sample long enough to make claims but based on my examination of the overall cable and connectors I am confident that it will hold up over the long run The construction is first rate in all critical areas from fit of connectors to cable thickness to strain reliefs br br Bottom like yes it s cool But the real value is twofold synch as well as charges and is well made and reliable,B00NSLJUF4,B00NSLJUF4,AG3S4FROO422V5KP7DJCBXVUQLJQ,1416121539000,0,False,0.1211,0.4787,0.4002
1.0,disappointed,too bouncy i wouldnt trust my cell phone on it being returned,B07VN827YS,B07VN827YS,AHGAOIZVODNHYMNCBV4DECZH42UQ,1570129674268,0,True,0.501,0.3628,0.1363
3.0,Great adhesive,The adhesive is great and stays in place and has been used on multiple cases However it is squeaky when fingers are placed on it and using it,B00UY1YTGG,B07HCZLML5,AFAWHRH5SMYTLVJAA4D2ALJHN5HA,1535155190843,1,True,0.0255,0.2139,0.7607
5.0,Fits well,Very comfortable to hold,B09K369GX5,B09K3TWM9T,AF5QIR3EFPN4JMQPETVHL7BZCXEA,1669831853316,0,True,0.0061,0.0285,0.9655
1.0,Not very useful.,Does not click to hold phone in an upright position My other pop sockets have,B076VCK958,B08FZXYDDV,AGHXG7YY4D3NYEVZWQMNG2LHYV6A,1582063142626,0,True,0.294,0.6639,0.042
2.0,Too Small for the Kyocera Brigadere,Not made for this Fone It fits for a smaller screen,B07KMR77XW,B07KMR77XW,AGEOJSCKWVPYIPTWOCT3GR6ZY62Q,1592883035450,0,True,0.3893,0.5195,0.0912
3.0,One way charge,You can only charge an plus pro max in one direction on the charger so I don t think it s worth the thirty bucks they are wanting,B07YS85SVY,B07YS85SVY,AEZ5BY6Z3ZJHIIUAL73P7LZYYCEQ,1642402057000,0,True,0.6942,0.2872,0.0186
5.0,Acceptable,Acceptable level of detail for a display model given the price Not really a toy you can play with though mostly a stand based item to look at br br This was purchased as a gift for someone else,B00GRUBA2Y,B00GRUBA2Y,AFXN7W2DMVXRDWSCTQTCHEK6JCYA,1465757420000,0,True,0.1705,0.7212,0.1083
